Local Time,Jdays,Altitude,Latitude,Longitude,Density,,
22.504169,25592.94999995,5.52E+02,-2.59E+01,355.562559,1.69E+05,,
22.775637,25592.95069439,5.45E+02,-2.69E+01,359.384571,1.55E+05,,
23.052159,25592.95138884,5.37E+02,-2.77E+01,3.282406,1.39E+05,,
23.333367,25592.95208328,5.30E+02,-2.85E+01,7.250519,1.23E+05,,
23.618765,25592.95277773,5.23E+02,-2.91E+01,11.281496,1.07E+05,,
23.907741,25592.95347217,5.17E+02,-2.96E+01,15.36613,9.29E+04,,
0.199572,25592.95416662,5.11E+02,-2.99E+01,19.493595,8.15E+04,,
0.493447,25592.95486106,5.05E+02,-3.01E+01,23.651724,7.28E+04,,
0.788491,25592.9555555,4.99E+02,-3.01E+01,27.827381,6.69E+04,,
1.083792,25592.95624995,4.94E+02,-3.00E+01,32.006897,6.36E+04,,
1.378436,25592.95694439,4.89E+02,-2.98E+01,36.176557,6.26E+04,,
1.671537,25592.95763884,4.85E+02,-2.94E+01,40.32308,6.33E+04,,
1.962271,25592.95833328,4.81E+02,-2.88E+01,44.434079,6.54E+04,,
2.249895,25592.95902773,4.78E+02,-2.81E+01,48.498443,6.84E+04,,
2.533775,25592.95972217,4.75E+02,-2.73E+01,52.506641,7.21E+04,,
2.813394,25592.96041662,4.73E+02,-2.64E+01,56.450924,7.63E+04,,
3.08836,25592.96111106,4.71E+02,-2.53E+01,60.325422,8.12E+04,,
3.358409,25592.9618055,4.70E+02,-2.41E+01,64.126151,8.70E+04,,
3.623395,25592.96249995,4.69E+02,-2.28E+01,67.850938,9.38E+04,,
3.883285,25592.96319439,4.69E+02,-2.14E+01,71.499291,1.02E+05,,
4.138148,25592.96388884,4.69E+02,-1.99E+01,75.072232,1.10E+05,,
4.388139,25592.96458328,4.70E+02,-1.84E+01,78.572101,1.19E+05,,
4.633489,25592.96527773,4.72E+02,-1.68E+01,82.002358,1.28E+05,,
4.874492,25592.96597217,4.74E+02,-1.51E+01,85.367396,1.36E+05,,
5.11149,25592.96666662,4.76E+02,-1.33E+01,88.672361,1.41E+05,,
5.344865,25592.96736106,4.79E+02,-1.15E+01,91.922993,1.45E+05,,
5.575031,25592.9680555,4.83E+02,-9.69E+00,95.125486,1.46E+05,,
5.802424,25592.96874995,4.87E+02,-7.82E+00,98.286374,1.46E+05,,
6.027494,25592.96944439,4.92E+02,-5.93E+00,101.412431,1.46E+05,,
6.250705,25592.97013884,4.97E+02,-4.02E+00,104.510594,1.49E+05,,
6.472525,25592.97083328,5.03E+02,-2.10E+00,107.587891,1.57E+05,,
6.693425,25592.97152773,5.09E+02,-1.77E-01,110.651393,1.71E+05,,
6.913876,25592.97222217,5.16E+02,1.74E+00,113.708161,1.89E+05,,
7.134346,25592.97291662,5.22E+02,3.66E+00,116.765214,2.07E+05,,
7.355298,25592.97361106,5.30E+02,5.55E+00,119.829481,2.19E+05,,
7.577183,25592.9743055,5.37E+02,7.43E+00,122.907768,2.23E+05,,
7.800446,25592.97499995,5.45E+02,9.27E+00,126.00671,2.24E+05,,
8.025514,25592.97569439,5.53E+02,1.11E+01,129.132726,2.27E+05,,
8.252796,25592.97638884,5.61E+02,1.28E+01,132.291955,2.30E+05,,
8.482678,25592.97708328,5.70E+02,1.46E+01,135.490194,2.31E+05,,
8.715519,25592.97777773,5.78E+02,1.62E+01,138.73281,2.27E+05,,
8.951642,25592.97847217,5.87E+02,1.78E+01,142.024652,2.18E+05,,
9.191328,25592.97916662,5.95E+02,1.93E+01,145.36994,2.05E+05,,
9.434809,25592.97986106,6.04E+02,2.08E+01,148.772147,1.90E+05,,
9.682257,25592.9805555,6.13E+02,2.22E+01,152.233872,1.75E+05,,
9.933779,25592.98124995,6.21E+02,2.35E+01,155.756703,1.60E+05,,
10.189405,25592.98194439,6.29E+02,2.46E+01,159.341096,1.46E+05,,
10.449082,25592.98263884,6.38E+02,2.57E+01,162.986246,1.34E+05,,
10.712665,25592.98333328,6.46E+02,2.67E+01,166.689995,1.22E+05,,
10.979917,25592.98402773,6.54E+02,2.76E+01,170.448769,1.13E+05,,
11.250502,25592.98472217,6.61E+02,2.83E+01,174.257556,1.04E+05,,
11.523995,25592.98541662,6.68E+02,2.89E+01,178.109942,9.72E+04,,
11.79988,25592.98611106,6.75E+02,2.94E+01,181.998214,9.12E+04,,
12.077567,25592.9868055,6.82E+02,2.98E+01,185.913525,8.63E+04,,
12.356407,25592.98749995,6.88E+02,3.00E+01,189.84612,8.21E+04,,
12.635707,25592.98819439,6.94E+02,3.01E+01,193.78562,7.86E+04,,
12.914755,25592.98888884,6.99E+02,3.01E+01,197.721347,7.55E+04,,
13.192843,25592.98958328,7.04E+02,2.99E+01,201.642661,7.29E+04,,
13.469285,25592.99027773,7.08E+02,2.96E+01,205.539295,7.05E+04,,
13.743444,25592.99097217,7.12E+02,2.92E+01,209.401674,6.84E+04,,
14.014744,25592.99166662,7.16E+02,2.87E+01,213.221177,6.65E+04,,
14.282689,25592.99236106,7.19E+02,2.80E+01,216.990351,6.46E+04,,
14.546869,25592.9930555,7.21E+02,2.72E+01,220.703058,6.29E+04,,
14.806969,25592.99374995,7.23E+02,2.63E+01,224.354554,6.13E+04,,
15.062766,25592.99444439,7.24E+02,2.53E+01,227.94151,5.98E+04,,
15.31413,25592.99513884,7.25E+02,2.42E+01,231.461976,5.85E+04,,
15.561019,25592.99583328,7.25E+02,2.30E+01,234.915308,5.73E+04,,
15.80347,25592.99652773,7.25E+02,2.18E+01,238.302062,5.65E+04,,
16.04159,25592.99722217,7.24E+02,2.04E+01,241.623868,5.59E+04,,
16.275552,25592.99791662,7.23E+02,1.90E+01,244.883303,5.58E+04,,
16.505582,25592.99861106,7.21E+02,1.75E+01,248.083754,5.62E+04,,
16.731952,25592.9993055,7.19E+02,1.60E+01,251.229293,5.73E+04,,
16.95497,25592.99999995,7.16E+02,1.44E+01,254.324564,5.91E+04,,
17.174977,25593.00069439,7.13E+02,1.27E+01,257.374678,6.19E+04,,
17.392341,25593.00138884,7.09E+02,1.10E+01,260.385127,6.61E+04,,
17.607446,25593.00208328,7.05E+02,9.29E+00,263.361704,7.11E+04,,
17.820695,25593.00277773,7.00E+02,7.53E+00,266.310448,7.75E+04,,
18.032505,25593.00347217,6.95E+02,5.75E+00,269.237588,8.52E+04,,
18.243299,25593.00416662,6.90E+02,3.94E+00,272.149509,9.44E+04,,
18.453513,25593.00486106,6.84E+02,2.12E+00,275.052713,1.05E+05,,
18.663585,25593.0055555,6.78E+02,2.95E-01,277.953799,1.17E+05,,
18.873961,25593.00624995,6.72E+02,-1.54E+00,280.859439,1.31E+05,,
19.085089,25593.00694439,6.65E+02,-3.37E+00,283.776355,1.46E+05,,
19.297419,25593.00763884,6.58E+02,-5.20E+00,286.711302,1.62E+05,,
19.511401,25593.00833328,6.51E+02,-7.01E+00,289.671039,1.78E+05,,
19.727485,25593.00902773,6.44E+02,-8.80E+00,292.6623,1.93E+05,,
19.946116,25593.00972217,6.36E+02,-1.06E+01,295.691755,2.05E+05,,
20.167729,25593.01041662,6.28E+02,-1.23E+01,298.765958,2.13E+05,,
20.392751,25593.01111106,6.20E+02,-1.40E+01,301.891287,2.19E+05,,
20.621589,25593.0118055,6.12E+02,-1.57E+01,305.073855,2.24E+05,,
20.854626,25593.01249995,6.04E+02,-1.73E+01,308.319415,2.30E+05,,
21.092215,25593.01319439,5.96E+02,-1.88E+01,311.633238,2.34E+05,,
21.334663,25593.01388884,5.88E+02,-2.03E+01,315.019966,2.30E+05,,
21.582229,25593.01458328,5.80E+02,-2.17E+01,318.483452,2.21E+05,,
21.835104,25593.01527773,5.72E+02,-2.31E+01,322.026577,2.12E+05,,
22.093402,25593.01597217,5.65E+02,-2.43E+01,325.651054,2.05E+05,,
22.357148,25593.01666662,5.57E+02,-2.54E+01,329.357234,2.01E+05,,
22.62626,25593.01736106,5.49E+02,-2.65E+01,333.14392,1.99E+05,,
22.900546,25593.0180555,5.42E+02,-2.74E+01,337.008205,1.96E+05,,
23.17969,25593.01874995,5.35E+02,-2.82E+01,340.945363,1.91E+05,,
23.463252,25593.01944439,5.28E+02,-2.88E+01,344.948794,1.84E+05,,
23.75067,25593.02013884,5.21E+02,-2.94E+01,349.010064,1.74E+05,,
0.041268,25593.02083328,5.14E+02,-2.98E+01,353.119035,1.62E+05,,
0.334272,25593.02152773,5.08E+02,-3.00E+01,357.264096,1.49E+05,,
0.628832,25593.02222217,5.03E+02,-3.01E+01,1.432498,1.34E+05,,
0.92405,25593.02291662,4.97E+02,-3.01E+01,5.610765,1.19E+05,,
1.219009,25593.02361106,4.92E+02,-2.99E+01,9.785159,1.05E+05,,
1.51281,25593.0243055,4.88E+02,-2.96E+01,13.94217,9.32E+04,,
1.804598,25593.02499995,4.84E+02,-2.91E+01,18.068985,8.30E+04,,
2.093593,25593.02569439,4.80E+02,-2.84E+01,22.15391,7.53E+04,,
2.379113,25593.02638884,4.77E+02,-2.77E+01,26.186708,7.02E+04,,
2.660588,25593.02708328,4.74E+02,-2.68E+01,30.158846,6.79E+04,,
2.937575,25593.02777773,4.72E+02,-2.58E+01,34.063637,6.84E+04,,
3.209751,25593.02847217,4.70E+02,-2.46E+01,37.896284,7.15E+04,,
3.476921,25593.02916662,4.69E+02,-2.34E+01,41.65384,7.70E+04,,
3.739006,25593.02986106,4.69E+02,-2.20E+01,45.335103,8.44E+04,,
3.996029,25593.0305555,4.69E+02,-2.06E+01,48.940455,9.31E+04,,
4.248111,25593.03124995,4.69E+02,-1.91E+01,52.471683,1.03E+05,,
4.495451,25593.03194439,4.71E+02,-1.75E+01,55.931782,1.12E+05,,
4.738316,25593.03263884,4.72E+02,-1.58E+01,59.324758,1.22E+05,,
4.977028,25593.03333328,4.75E+02,-1.41E+01,62.655445,1.30E+05,,
5.211955,25593.03402773,4.77E+02,-1.23E+01,65.929341,1.36E+05,,
5.443496,25593.03472217,4.81E+02,-1.05E+01,69.152456,1.42E+05,,
5.672078,25593.03541662,4.85E+02,-8.63E+00,72.331185,1.45E+05,,
5.898146,25593.03611106,4.89E+02,-6.75E+00,75.472209,1.48E+05,,
6.122159,25593.0368055,4.94E+02,-4.85E+00,78.582401,1.50E+05,,
6.344583,25593.03749995,4.99E+02,-2.93E+00,81.668757,1.56E+05,,
6.565888,25593.03819439,5.05E+02,-1.00E+00,84.738335,1.64E+05,,
6.786546,25593.03888884,5.12E+02,9.20E-01,87.798208,1.77E+05,,
7.007027,25593.03958328,5.18E+02,2.84E+00,90.855419,1.93E+05,,
7.227795,25593.04027773,5.25E+02,4.74E+00,93.916941,2.06E+05,,
7.449308,25593.04097217,5.33E+02,6.63E+00,96.989642,2.14E+05,,
7.672015,25593.04166662,5.40E+02,8.48E+00,100.080239,2.16E+05,,
7.896349,25593.04236106,5.48E+02,1.03E+01,103.195251,2.14E+05,,
8.122729,25593.0430555,5.56E+02,1.21E+01,106.340948,2.14E+05,,
8.351551,25593.04374995,5.65E+02,1.38E+01,109.523285,2.19E+05,,
8.583187,25593.04444439,5.73E+02,1.55E+01,112.747824,2.24E+05,,
8.817975,25593.04513884,5.82E+02,1.71E+01,116.019649,2.23E+05,,
9.056216,25593.04583328,5.90E+02,1.87E+01,119.343262,2.15E+05,,
9.298163,25593.04652773,5.99E+02,2.02E+01,122.722467,2.02E+05,,
9.544015,25593.04722217,6.07E+02,2.16E+01,126.160248,1.88E+05,,
9.793908,25593.04791662,6.16E+02,2.29E+01,129.658635,1.73E+05,,
10.047904,25593.04861106,6.24E+02,2.42E+01,133.218572,1.60E+05,,
10.305985,25593.0493055,6.33E+02,2.53E+01,136.839795,1.49E+05,,
10.568047,25593.04999995,6.41E+02,2.63E+01,140.520718,1.40E+05,,
10.833889,25593.05069439,6.49E+02,2.72E+01,144.25836,1.32E+05,,
11.103219,25593.05138884,6.57E+02,2.80E+01,148.0483,1.25E+05,,
11.375645,25593.05208328,6.64E+02,2.87E+01,151.884695,1.19E+05,,
11.650689,25593.05277773,6.71E+02,2.92E+01,155.760346,1.13E+05,,
11.927788,25593.05347217,6.78E+02,2.97E+01,159.666843,1.08E+05,,
12.206316,25593.05416662,6.84E+02,2.99E+01,163.594763,1.03E+05,,
12.485595,25593.05486106,6.90E+02,3.01E+01,167.533938,9.87E+04,,
12.764916,25593.0555555,6.96E+02,3.01E+01,171.473758,9.43E+04,,
13.043566,25593.05624995,7.01E+02,3.00E+01,175.403511,9.00E+04,,
13.320847,25593.05694439,7.06E+02,2.98E+01,179.312722,8.61E+04,,
13.596098,25593.05763884,7.10E+02,2.94E+01,183.191482,8.25E+04,,
13.868714,25593.05833328,7.14E+02,2.89E+01,187.030731,7.92E+04,,
14.138165,25593.05902773,7.17E+02,2.83E+01,190.822501,7.63E+04,,
14.404005,25593.05972217,7.20E+02,2.76E+01,194.560087,7.38E+04,,
14.665876,25593.06041662,7.22E+02,2.67E+01,198.238156,7.17E+04,,
14.923518,25593.06111106,7.24E+02,2.58E+01,201.85279,6.99E+04,,
15.176763,25593.0618055,7.25E+02,2.47E+01,205.40147,6.84E+04,,
15.425534,25593.06249995,7.25E+02,2.35E+01,208.883024,6.72E+04,,
15.669834,25593.06319439,7.25E+02,2.23E+01,212.297523,6.63E+04,,
15.909743,25593.06388884,7.25E+02,2.10E+01,215.64617,6.56E+04,,
16.14541,25593.06458328,7.24E+02,1.96E+01,218.931168,6.53E+04,,
16.377038,25593.06527773,7.22E+02,1.81E+01,222.155585,6.53E+04,,
16.604881,25593.06597217,7.20E+02,1.66E+01,225.323227,6.57E+04,,
16.829233,25593.06666662,7.18E+02,1.50E+01,228.438517,6.68E+04,,
17.050424,25593.06736106,7.15E+02,1.34E+01,231.506385,6.88E+04,,
17.268811,25593.0680555,7.11E+02,1.17E+01,234.532177,7.26E+04,,
17.48477,25593.06874995,7.08E+02,1.00E+01,237.52157,7.79E+04,,
17.698699,25593.06944439,7.03E+02,8.28E+00,240.48051,8.58E+04,,
17.911009,25593.07013884,6.99E+02,6.50E+00,243.41515,9.65E+04,,
18.12212,25593.07083328,6.93E+02,4.70E+00,246.331815,1.10E+05,,
18.332463,25593.07152773,6.88E+02,2.89E+00,249.236961,1.26E+05,,
18.542475,25593.07222217,6.82E+02,1.07E+00,252.137147,1.42E+05,,
18.7526,25593.07291662,6.76E+02,-7.67E-01,255.039015,1.59E+05,,
18.963283,25593.07361106,6.69E+02,-2.60E+00,257.949266,1.75E+05,,
19.174975,25593.0743055,6.62E+02,-4.43E+00,260.874641,1.90E+05,,
19.388125,25593.07499995,6.55E+02,-6.25E+00,263.821895,2.02E+05,,
19.603184,25593.07569439,6.48E+02,-8.05E+00,266.797776,2.12E+05,,
19.820597,25593.07638884,6.41E+02,-9.83E+00,269.808981,2.21E+05,,
20.040807,25593.07708328,6.33E+02,-1.16E+01,272.862117,2.28E+05,,
20.264241,25593.07777773,6.25E+02,-1.33E+01,275.96364,2.34E+05,,
20.491318,25593.07847217,6.17E+02,-1.50E+01,279.119785,2.39E+05,,
20.72243,25593.07916662,6.09E+02,-1.66E+01,282.336469,2.43E+05,,
20.957944,25593.07986106,6.01E+02,-1.82E+01,285.61918,2.47E+05,,
21.198189,25593.0805555,5.93E+02,-1.97E+01,288.972848,2.49E+05,,
21.443444,25593.08124995,5.85E+02,-2.11E+01,292.401682,2.51E+05,,
21.693932,25593.08194439,5.77E+02,-2.25E+01,295.909003,2.53E+05,,
21.949802,25593.08263884,5.69E+02,-2.38E+01,299.497051,2.53E+05,,
22.211118,25593.08333328,5.62E+02,-2.50E+01,303.166788,2.51E+05,,
22.477846,25593.08402773,5.54E+02,-2.60E+01,306.917708,2.48E+05,,
22.749843,25593.08472217,5.46E+02,-2.70E+01,310.747665,2.44E+05,,
23.026848,25593.08541662,5.39E+02,-2.79E+01,314.652733,2.40E+05,,
23.308474,25593.08611106,5.32E+02,-2.86E+01,318.627134,2.36E+05,,
23.594214,25593.0868055,5.25E+02,-2.92E+01,322.663227,2.34E+05,,
23.883439,25593.08749995,5.18E+02,-2.96E+01,326.751601,2.31E+05,,
0.175416,25593.08819439,5.12E+02,-2.99E+01,330.881262,2.26E+05,,
0.469327,25593.08888884,5.06E+02,-3.01E+01,335.039925,2.19E+05,,
0.764291,25593.08958328,5.00E+02,-3.01E+01,339.21439,2.10E+05,,
1.059398,25593.09027773,4.95E+02,-3.00E+01,343.390992,1.98E+05,,
1.353737,25593.09097217,4.90E+02,-2.97E+01,347.556077,1.85E+05,,
1.646431,25593.09166662,4.86E+02,-2.93E+01,351.69649,1.70E+05,,
1.936667,25593.09236106,4.82E+02,-2.87E+01,355.80002,1.54E+05,,
2.223717,25593.0930555,4.79E+02,-2.80E+01,359.85577,1.39E+05,,
2.506962,25593.09374995,4.76E+02,-2.72E+01,3.854453,1.24E+05,,
2.785904,25593.09444439,4.73E+02,-2.62E+01,7.788577,1.11E+05,,
3.060167,25593.09513884,4.71E+02,-2.51E+01,11.652526,1.00E+05,,
3.329503,25593.09583328,4.70E+02,-2.39E+01,15.442561,9.30E+04,,
3.593781,25593.09652773,4.69E+02,-2.26E+01,19.156739,8.93E+04,,
3.852984,25593.09722217,4.69E+02,-2.12E+01,22.794771,8.94E+04,,
4.107189,25593.09791662,4.69E+02,-1.97E+01,26.357857,9.34E+04,,
4.356565,25593.09861106,4.70E+02,-1.82E+01,29.848487,1.01E+05,,
4.601348,25593.0993055,4.71E+02,-1.65E+01,33.270246,1.11E+05,,
4.841841,25593.09999995,4.73E+02,-1.48E+01,36.627629,1.21E+05,,
5.078389,25593.10069439,4.76E+02,-1.31E+01,39.925859,1.31E+05,,
5.311381,25593.10138884,4.79E+02,-1.13E+01,43.170737,1.40E+05,,
5.541232,25593.10208328,4.82E+02,-9.43E+00,46.368504,1.45E+05,,
5.76838,25593.10277773,4.86E+02,-7.56E+00,49.525726,1.49E+05,,
5.993279,25593.10347217,4.91E+02,-5.67E+00,52.649202,1.52E+05,,
6.216391,25593.10416662,4.96E+02,-3.75E+00,55.74588,1.57E+05,,
6.438185,25593.10486106,5.02E+02,-1.83E+00,58.8228,1.65E+05,,
6.659134,25593.1055555,5.08E+02,9.48E-02,61.887034,1.76E+05,,
6.879708,25593.10624995,5.14E+02,2.02E+00,64.945644,1.89E+05,,
7.100375,25593.10694439,5.21E+02,3.93E+00,68.00564,2.00E+05,,
7.321595,25593.10763884,5.28E+02,5.82E+00,71.073943,2.06E+05,,
7.543821,25593.10833328,5.36E+02,7.69E+00,74.157341,2.09E+05,,
7.767495,25593.10902773,5.43E+02,9.53E+00,77.262447,2.09E+05,,
7.993042,25593.10972217,5.51E+02,1.13E+01,80.395648,2.10E+05,,
8.220868,25593.11041661,5.59E+02,1.31E+01,83.563044,2.13E+05,,
8.451357,25593.11111106,5.68E+02,1.48E+01,86.770377,2.17E+05,,
8.684862,25593.1118055,5.76E+02,1.65E+01,90.022949,2.18E+05,,
8.9217,25593.11249995,5.85E+02,1.81E+01,93.325522,2.13E+05,,
9.162146,25593.11319439,5.94E+02,1.96E+01,96.682213,2.04E+05,,
9.406423,25593.11388884,6.02E+02,2.10E+01,100.096367,1.92E+05,,
9.654694,25593.11458328,6.11E+02,2.24E+01,103.570433,1.78E+05,,
9.907054,25593.11527773,6.19E+02,2.36E+01,107.105826,1.64E+05,,
10.163519,25593.11597217,6.28E+02,2.48E+01,110.702802,1.52E+05,,
10.424021,25593.11666661,6.36E+02,2.59E+01,114.360338,1.42E+05,,
10.688401,25593.11736106,6.44E+02,2.68E+01,118.07604,1.33E+05,,
10.956404,25593.1180555,6.52E+02,2.77E+01,121.846084,1.26E+05,,
11.227679,25593.11874995,6.60E+02,2.84E+01,125.665209,1.20E+05,,
11.501783,25593.11944439,6.67E+02,2.90E+01,129.526759,1.16E+05,,
11.778185,25593.12013884,6.74E+02,2.95E+01,133.422797,1.12E+05,,
12.056284,25593.12083328,6.80E+02,2.98E+01,137.344282,1.10E+05,,
12.335419,25593.12152773,6.87E+02,3.01E+01,141.281307,1.08E+05,,
12.614892,25593.12222217,6.93E+02,3.01E+01,145.223392,1.06E+05,,
12.893986,25593.12291661,6.98E+02,3.01E+01,149.159812,1.05E+05,,
13.171995,25593.12361106,7.03E+02,2.99E+01,153.079939,1.04E+05,,
13.448237,25593.1243055,7.08E+02,2.96E+01,156.973576,1.03E+05,,
13.722083,25593.12499995,7.12E+02,2.91E+01,160.831267,1.01E+05,,
13.992969,25593.12569439,7.15E+02,2.86E+01,164.644557,9.92E+04,,
14.260411,25593.12638884,7.18E+02,2.79E+01,168.406189,9.71E+04,,
14.524015,25593.12708328,7.21E+02,2.71E+01,172.110246,9.49E+04,,
14.78348,25593.12777773,7.23E+02,2.62E+01,175.752215,9.26E+04,,
15.038599,25593.12847217,7.24E+02,2.51E+01,179.329001,9.04E+04,,
15.289257,25593.12916661,7.25E+02,2.40E+01,182.83888,8.83E+04,,
15.535427,25593.12986106,7.25E+02,2.28E+01,186.281421,8.64E+04,,
15.777157,25593.1305555,7.25E+02,2.16E+01,189.657375,8.49E+04,,
16.014568,25593.13124995,7.25E+02,2.02E+01,192.968546,8.37E+04,,
16.247843,25593.13194439,7.23E+02,1.88E+01,196.217662,8.29E+04,,
16.477215,25593.13263884,7.22E+02,1.73E+01,199.408242,8.26E+04,,
16.702963,25593.13333328,7.19E+02,1.57E+01,202.544469,8.31E+04,,
16.925404,25593.13402773,7.17E+02,1.41E+01,205.631076,8.46E+04,,
17.144882,25593.13472217,7.14E+02,1.24E+01,208.673251,8.75E+04,,
17.361768,25593.13541661,7.10E+02,1.07E+01,211.676543,9.27E+04,,
17.576452,25593.13611106,7.06E+02,9.01E+00,214.646794,9.99E+04,,
17.789337,25593.1368055,7.01E+02,7.25E+00,217.590079,1.10E+05,,
18.000842,25593.13749995,6.97E+02,5.46E+00,220.512655,1.22E+05,,
18.211394,25593.13819439,6.91E+02,3.66E+00,223.420926,1.37E+05,,
18.421426,25593.13888884,6.86E+02,1.83E+00,226.321412,1.54E+05,,
18.63138,25593.13958328,6.80E+02,4.79E-03,229.220719,1.72E+05,,
18.8417,25593.14027773,6.73E+02,-1.83E+00,232.125524,1.90E+05,,
19.052836,25593.14097217,6.67E+02,-3.66E+00,235.042552,2.05E+05,,
19.265236,25593.14166661,6.60E+02,-5.48E+00,237.978553,2.16E+05,,
19.479351,25593.14236106,6.53E+02,-7.29E+00,240.940277,2.21E+05,,
19.695628,25593.1430555,6.45E+02,-9.08E+00,243.934444,2.22E+05,,
19.914512,25593.14374995,6.38E+02,-1.08E+01,246.967703,2.20E+05,,
20.136437,25593.14444439,6.30E+02,-1.26E+01,250.046579,2.18E+05,,
20.361826,25593.14513884,6.22E+02,-1.43E+01,253.177408,2.17E+05,,
20.591082,25593.14583328,6.14E+02,-1.59E+01,256.366249,2.16E+05,,
20.824585,25593.14652773,6.06E+02,-1.75E+01,259.61879,2.17E+05,,
21.06268,25593.14722217,5.98E+02,-1.91E+01,262.940212,2.20E+05,,
21.305669,25593.14791661,5.90E+02,-2.05E+01,266.335053,2.23E+05,,
21.553801,25593.14861106,5.82E+02,-2.19E+01,269.807037,2.28E+05,,
21.807258,25593.1493055,5.74E+02,-2.32E+01,273.358891,2.32E+05,,
22.066142,25593.14999995,5.66E+02,-2.45E+01,276.992153,2.36E+05,,
22.330464,25593.15069439,5.58E+02,-2.56E+01,280.706975,2.40E+05,,
22.600128,25593.15138884,5.51E+02,-2.66E+01,284.501941,2.42E+05,,
22.874926,25593.15208328,5.43E+02,-2.75E+01,288.373913,2.44E+05,,
23.154527,25593.15277773,5.36E+02,-2.83E+01,292.317924,2.45E+05,,
23.438475,25593.15347217,5.29E+02,-2.89E+01,296.327143,2.45E+05,,
23.726193,25593.15416661,5.22E+02,-2.94E+01,300.392918,2.46E+05,,
0.016994,25593.15486106,5.16E+02,-2.98E+01,304.504926,2.48E+05,,
0.310093,25593.1555555,5.10E+02,-3.01E+01,308.651411,2.50E+05,,
0.604634,25593.15624995,5.04E+02,-3.01E+01,312.819533,2.53E+05,,
0.899718,25593.15694439,4.98E+02,-3.01E+01,316.995788,2.55E+05,,
1.19443,25593.15763884,4.93E+02,-2.99E+01,321.166471,2.54E+05,,
1.487877,25593.15833328,4.88E+02,-2.95E+01,325.318169,2.50E+05,,
1.779214,25593.15902773,4.84E+02,-2.90E+01,329.438221,2.42E+05,,
2.067674,25593.15972217,4.81E+02,-2.83E+01,333.515133,2.30E+05,,
2.352592,25593.16041661,4.77E+02,-2.76E+01,337.538898,2.14E+05,,
2.633414,25593.16111106,4.74E+02,-2.67E+01,341.501234,1.96E+05,,
2.909713,25593.1618055,4.72E+02,-2.56E+01,345.395711,1.78E+05,,
3.181184,25593.16249995,4.70E+02,-2.45E+01,349.217784,1.60E+05,,
3.447648,25593.16319439,4.69E+02,-2.32E+01,352.964743,1.45E+05,,
3.709039,25593.16388884,4.69E+02,-2.18E+01,356.635601,1.33E+05,,
3.965394,25593.16458328,4.69E+02,-2.04E+01,0.230931,1.24E+05,,
4.216844,25593.16527773,4.69E+02,-1.89E+01,3.752684,1.19E+05,,
4.463598,25593.16597217,4.70E+02,-1.72E+01,7.20399,1.19E+05,,
4.70593,25593.16666661,4.72E+02,-1.56E+01,10.588969,1.23E+05,,
4.944168,25593.16736106,4.74E+02,-1.38E+01,13.912545,1.30E+05,,
5.178684,25593.1680555,4.77E+02,-1.21E+01,17.180283,1.38E+05,,
5.409882,25593.16874995,4.80E+02,-1.02E+01,20.398245,1.49E+05,,
5.63819,25593.16944439,4.84E+02,-8.37E+00,23.572869,1.59E+05,,
5.864056,25593.17013884,4.88E+02,-6.48E+00,26.710861,1.68E+05,,
6.08794,25593.17083328,4.93E+02,-4.58E+00,29.819113,1.76E+05,,
6.310308,25593.17152773,4.98E+02,-2.66E+00,32.904632,1.84E+05,,
6.531631,25593.17222217,5.04E+02,-7.32E-01,35.974483,1.92E+05,,
6.752381,25593.17291661,5.10E+02,1.19E+00,39.035739,2.00E+05,,
6.973028,25593.17361106,5.17E+02,3.11E+00,42.095439,2.08E+05,,
7.194035,25593.1743055,5.24E+02,5.01E+00,45.160548,2.12E+05,,
7.41586,25593.17499995,5.31E+02,6.90E+00,48.23792,2.15E+05,,
7.638949,25593.17569439,5.39E+02,8.75E+00,51.334252,2.16E+05,,
7.863734,25593.17638884,5.46E+02,1.06E+01,54.456035,2.18E+05,,
8.090632,25593.17708328,5.55E+02,1.24E+01,57.609504,2.21E+05,,
8.320036,25593.17777773,5.63E+02,1.41E+01,60.800564,2.24E+05,,
8.552313,25593.17847217,5.71E+02,1.58E+01,64.034718,2.21E+05,,
8.787797,25593.17916661,5.80E+02,1.74E+01,67.316971,2.13E+05,,
9.026781,25593.17986106,5.88E+02,1.89E+01,70.651729,2.00E+05,,
9.269511,25593.1805555,5.97E+02,2.04E+01,74.042679,1.86E+05,,
9.516176,25593.18124995,6.06E+02,2.18E+01,77.492664,1.72E+05,,
9.766902,25593.18194439,6.14E+02,2.31E+01,81.00355,1.59E+05,,
10.021738,25593.18263884,6.23E+02,2.43E+01,84.576092,1.47E+05,,
10.280653,25593.18333328,6.31E+02,2.54E+01,88.209816,1.37E+05,,
10.543526,25593.18402773,6.39E+02,2.65E+01,91.902905,1.29E+05,,
10.810141,25593.18472217,6.47E+02,2.74E+01,95.652133,1.21E+05,,
11.080187,25593.18541661,6.55E+02,2.81E+01,99.45283,1.16E+05,,
11.353259,25593.18611106,6.63E+02,2.88E+01,103.298905,1.11E+05,,
11.628861,25593.1868055,6.70E+02,2.93E+01,107.182926,1.07E+05,,
11.906417,25593.18749995,6.77E+02,2.97E+01,111.096276,1.04E+05,,
